payload_bytes,run,stage,latency_us,total_validated_vbs_us,percent_of_total_vbs_latency,measurement_type
262144,13,Evidence generation,1895.0,164281.0,1.1535113616303772,measured_paired
262144,13,External validation,71281.0,164281.0,43.389679877770405,measured_paired
262144,14,Transcript,12.0,139382.0,0.008609433068832417,measured_paired
262144,14,Evidence generation,2035.0,139382.0,1.4600163579228307,measured_paired
262144,14,External validation,61382.0,139382.0,44.03868505258929,measured_paired
262144,15,Transcript,40.0,163797.0,0.024420471681410528,measured_paired
262144,15,Evidence generation,2106.0,163797.0,1.2857378340262642,measured_paired
262144,15,External validation,69797.0,163797.0,42.611891548685264,measured_paired
262144,16,Transcript,17.0,145833.0,0.01165716950210172,measured_paired
262144,16,Evidence generation,1895.0,145833.0,1.2994315415578093,measured_paired
262144,16,External validation,67833.0,145833.0,46.514163460945056,measured_paired
262144,17,Transcript,21.0,168258.0,0.012480833006454374,measured_paired
262144,17,Evidence generation,1882.0,168258.0,1.1185203675308157,measured_paired
262144,17,External validation,74258.0,168258.0,44.133414161585186,measured_paired
262144,18,Transcript,16.0,131781.0,0.012141355734134662,measured_paired
262144,18,Evidence generation,1896.0,131781.0,1.4387506544949575,measured_paired
262144,18,External validation,69781.0,131781.0,52.95224653022818,measured_paired
262144,19,Transcript,18.0,166527.0,0.01080905799059612,measured_paired
262144,19,Evidence generation,2075.0,166527.0,1.2460441850270527,measured_paired
262144,19,External validation,72527.0,166527.0,43.55269716022026,measured_paired
262144,20,Transcript,14.0,136011.0,0.010293285101940284,measured_paired
262144,20,Evidence generation,2120.0,136011.0,1.5586974582938145,measured_paired
262144,20,External validation,57011.0,136011.0,41.916462639051254,measured_paired
262144,21,Transcript,20.0,183972.0,0.010871219533407257,measured_paired
262144,21,Evidence generation,1961.0,183972.0,1.0659230752505817,measured_paired
262144,21,External validation,74972.0,183972.0,40.75185354293045,measured_paired
262144,22,Transcript,21.0,141037.0,0.014889709792465807,measured_paired
262144,22,Evidence generation,1970.0,141037.0,1.396796585293221,measured_paired
262144,22,External validation,78037.0,141037.0,55.33087062260258,measured_paired
262144,23,Transcript,18.0,141817.0,0.01269241346241988,measured_paired
262144,23,Evidence generation,1984.0,141817.0,1.398986017191169,measured_paired
262144,23,External validation,63817.0,141817.0,44.99954166284719,measured_paired
262144,24,Transcript,17.0,140081.0,0.012135835695062143,measured_paired
262144,24,Evidence generation,2116.0,140081.0,1.5105546076912644,measured_paired
262144,24,External validation,62081.0,140081.0,44.31793034030311,measured_paired
262144,25,Transcript,16.0,176980.0,0.009040569555882021,measured_paired
262144,25,Evidence generation,1962.0,176980.0,1.1085998417900327,measured_paired
262144,25,External validation,66980.0,176980.0,37.84608430331111,measured_paired
262144,26,Transcript,14.0,123853.0,0.011303722961898379,measured_paired
262144,26,Evidence generation,1888.0,123853.0,1.5243877822902958,measured_paired
262144,26,External validation,60853.0,123853.0,49.13324667145729,measured_paired
262144,27,Transcript,15.0,157397.0,0.00953004186865061,measured_paired
262144,27,Evidence generation,1906.0,157397.0,1.2109506534432042,measured_paired
262144,27,External validation,79397.0,157397.0,50.44378228301683,measured_paired
262144,28,Transcript,22.0,154976.0,0.014195746438158166,measured_paired
262144,28,Evidence generation,1920.0,154976.0,1.2389015073301672,measured_paired
262144,28,External validation,76976.0,154976.0,49.66962626471196,measured_paired
262144,29,Transcript,14.0,169111.0,0.008278586253998852,measured_paired
262144,29,Evidence generation,1961.0,169111.0,1.1595934031494108,measured_paired
262144,29,External validation,75111.0,169111.0,44.415206580293415,measured_paired
262144,30,Transcript,20.0,160826.0,0.012435800181562682,measured_paired
262144,30,Evidence generation,1933.0,160826.0,1.2019200875480334,measured_paired
262144,30,External validation,97826.0,160826.0,60.82722942807755,measured_paired
800000,1,Transcript,18.0,263747.0,0.006824722176934714,measured_paired
800000,1,Evidence generation,1925.0,263747.0,0.7298661216999625,measured_paired
800000,1,External validation,60747.0,263747.0,23.032299893458504,measured_paired
800000,2,Transcript,26.0,165037.0,0.01575404303277447,measured_paired
800000,2,Evidence generation,1909.0,165037.0,1.156710313444864,measured_paired
800000,2,External validation,56037.0,165037.0,33.95420420875319,measured_paired
800000,3,Transcript,22.0,208963.0,0.010528179629886631,measured_paired
800000,3,Evidence generation,1972.0,208963.0,0.9437077377334744,measured_paired
800000,3,External validation,68963.0,208963.0,33.0024932643578,measured_paired
800000,4,Transcript,23.0,186795.0,0.012312963409084826,measured_paired
800000,4,Evidence generation,1937.0,186795.0,1.0369656575390134,measured_paired
800000,4,External validation,61795.0,186795.0,33.08172060279986,measured_paired
800000,5,Transcript,19.0,247932.0,0.007663391575109304,measured_paired
800000,5,Evidence generation,1938.0,247932.0,0.781665940661149,measured_paired
800000,5,External validation,76932.0,247932.0,31.029475824016263,measured_paired
800000,6,Transcript,19.0,194221.0,0.009782670257078277,measured_paired
800000,6,Evidence generation,1977.0,194221.0,1.0179125841180923,measured_paired
800000,6,External validation,69221.0,194221.0,35.64032725606397,measured_paired
800000,7,Transcript,19.0,187805.0,0.01011687654748276,measured_paired
800000,7,Evidence generation,1913.0,187805.0,1.018609728175501,measured_paired
800000,7,External validation,78805.0,187805.0,41.96107664865153,measured_paired
800000,8,Transcript,19.0,166850.0,0.011387473778843273,measured_paired
800000,8,Evidence generation,1914.0,166850.0,1.1471381480371592,measured_paired
800000,8,External validation,72850.0,166850.0,43.66197183098591,measured_paired
800000,9,Transcript,19.0,180028.0,0.010553913835625569,measured_paired
800000,9,Evidence generation,1875.0,180028.0,1.0415046548314706,measured_paired
800000,9,External validation,70028.0,180028.0,38.89839358322039,measured_paired
800000,10,Transcript,23.0,198172.0,0.011606079567244616,measured_paired
800000,10,Evidence generation,2020.0,198172.0,1.0193165532971358,measured_paired
800000,10,External validation,73172.0,198172.0,36.923480612801,measured_paired
800000,11,Transcript,28.0,249251.0,0.011233656033476295,measured_paired
800000,11,Evidence generation,2277.0,249251.0,0.9135369567223401,measured_paired
800000,11,External validation,61251.0,249251.0,24.57402377523059,measured_paired
800000,12,Transcript,24.0,176850.0,0.013570822731128074,measured_paired
800000,12,Evidence generation,2540.0,176850.0,1.4362454057110545,measured_paired
800000,12,External validation,67850.0,176850.0,38.365846762793325,measured_paired
800000,13,Transcript,33.0,182528.0,0.018079417952314165,measured_paired
800000,13,Evidence generation,2142.0,182528.0,1.1735185834502104,measured_paired
800000,13,External validation,57528.0,182528.0,31.51735624123422,measured_paired
800000,14,Transcript,22.0,171743.0,0.012809837955549862,measured_paired
800000,14,Evidence generation,1951.0,171743.0,1.1359997205126264,measured_paired
800000,14,External validation,61743.0,171743.0,35.95081022225069,measured_paired
800000,15,Transcript,24.0,211609.0,0.011341672613168628,measured_paired
800000,15,Evidence generation,1920.0,211609.0,0.9073338090534901,measured_paired
800000,15,External validation,86609.0,211609.0,40.92878847308007,measured_paired
800000,16,Transcript,24.0,205435.0,0.01168252732007691,measured_paired
800000,16,Evidence generation,2009.0,205435.0,0.9779248910847713,measured_paired
800000,16,External validation,64435.0,205435.0,31.365151994548153,measured_paired
800000,17,Transcript,18.0,212862.0,0.008456182879048398,measured_paired
800000,17,Evidence generation,1937.0,212862.0,0.9099792353731525,measured_paired
800000,17,External validation,87862.0,212862.0,41.276507784386126,measured_paired
800000,18,Transcript,24.0,281367.0,0.008529784942797129,measured_paired
800000,18,Evidence generation,2006.0,281367.0,0.7129478581354601,measured_paired
800000,18,External validation,77367.0,281367.0,27.496827986224396,measured_paired
800000,19,Transcript,45.0,191823.0,0.02345912638213353,measured_paired
800000,19,Evidence generation,1951.0,191823.0,1.0170834571453893,measured_paired
800000,19,External validation,66823.0,191823.0,34.83576004962909,measured_paired
800000,20,Transcript,18.0,169622.0,0.010611831012486589,measured_paired
800000,20,Evidence generation,1922.0,169622.0,1.1331077336666235,measured_paired
800000,20,External validation,59622.0,169622.0,35.14992159035974,measured_paired
800000,21,Transcript,21.0,220382.0,0.009528908894555817,measured_paired
800000,21,Evidence generation,1936.0,220382.0,0.8784746485647649,measured_paired
800000,21,External validation,79382.0,220382.0,36.020183136553804,measured_paired
800000,22,Transcript,23.0,184205.0,0.012486088868380337,measured_paired
800000,22,Evidence generation,1914.0,184205.0,1.0390597432208681,measured_paired
800000,22,External validation,74205.0,184205.0,40.28392280339839,measured_paired
800000,23,Transcript,20.0,168820.0,0.011846937566639024,measured_paired
800000,23,Evidence generation,1888.0,168820.0,1.1183509062907238,measured_paired
800000,23,External validation,59820.0,168820.0,35.43419026181732,measured_paired
800000,24,Transcript,18.0,214034.0,0.00840987880430212,measured_paired
800000,24,Evidence generation,1898.0,214034.0,0.8867749983647458,measured_paired
800000,24,External validation,58034.0,214034.0,27.114383696048293,measured_paired
800000,25,Transcript,25.0,230050.0,0.010867202782003912,measured_paired
800000,25,Evidence generation,1904.0,230050.0,0.827646163877418,measured_paired
800000,25,External validation,58050.0,230050.0,25.233644859813083,measured_paired
800000,26,Transcript,21.0,197094.0,0.010654814454016864,measured_paired
800000,26,Evidence generation,1900.0,197094.0,0.9640070220300974,measured_paired
800000,26,External validation,72094.0,197094.0,36.578485392756754,measured_paired
800000,27,Transcript,19.0,199455.0,0.009525958236193628,measured_paired
800000,27,Evidence generation,2101.0,199455.0,1.0533704344338322,measured_paired
800000,27,External validation,59455.0,199455.0,29.808728785941693,measured_paired
800000,28,Transcript,25.0,191299.0,0.013068547143476966,measured_paired
800000,28,Evidence generation,2081.0,191299.0,1.0878258642230225,measured_paired
800000,28,External validation,81299.0,191299.0,42.498392568701355,measured_paired
800000,29,Transcript,22.0,214473.0,0.010257701435611942,measured_paired
800000,29,Evidence generation,2040.0,214473.0,0.9511686785749255,measured_paired
800000,29,External validation,58473.0,214473.0,27.263571638388047,measured_paired
800000,30,Transcript,21.0,227968.0,0.009211819202695115,measured_paired
800000,30,Evidence generation,1914.0,227968.0,0.8395915216170691,measured_paired
800000,30,External validation,70968.0,227968.0,31.130685008422233,measured_paired
